year,session,subject,language,variant,material_type,filename,source_url,listing_url,local_path,status,size_bytes,sha256,retrieved_date,rights_note
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL_markscheme.pdf,downloaded,651093,0fd65dd62ed80015cd0e5718a5e05ecf08f8ca5b1e2e8b2b46e8aa20fbdc2a29,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL_Spanish.pdf,downloaded,824181,48c83532a1afba249fe1a0f204e5a7e565e96bcff35a972f29ba619cedc6e220,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1_TZ3_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL.pdf,downloaded,834436,f57bc0fafd6790466f01365abeb02354c5bd3c41f1451c6cde24fb89f107a0b9,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_2_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_HL_markscheme.pdf,downloaded,550859,aeea5b227cbb92104cba590854cf6ae09356896726ec09d4dd56d4113ea13035,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2_HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_HL_Spanish.pdf,downloaded,676690,e927244665e110eb080f7b5200bd4cc04fb6fc3222a164413d316a67cbd11396,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_HL.pdf,downloaded,681421,5f7d31c50f0a60b39e7af94d98374aad9868d56bd56bf83222de24cc7dc3c7d1,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_2_TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ1_SL_markscheme.pdf,downloaded,518348,5a829250d0ef22805bc87c81e96eb73c010672a1937b57ca4c227caddd58bc40,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2_TZ1_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ1_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ1_SL.pdf,downloaded,653459,3dac9bfe0d3aa3ef30ee09103f51f3a4a8ea33f57d65b2e66635b2dcbe4ce409,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_2_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL_markscheme_Spanish.pdf,downloaded,471588,4deef35068af81dbbe1ac73e7399839791b9065bcb88e6537d34bb4520f82be7,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_2_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL_markscheme.pdf,downloaded,588120,1ea9064fee708b06d1224d4872da8abc18ecab654afceecf6c993f12625ebb6a,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL_Spanish.pdf,downloaded,602703,6a9dc4bb271b848c1f7fbae872d9f68068635eca0086065eb8ff5d7792073b52,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2_TZ3_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2_TZ3_SL.pdf,downloaded,600934,b21f287cc694c0b82bb4651c4c4cfb6f3f2038e7dac525ade69854590d1719c5,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_3_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_3_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_3_HL_markscheme.pdf,downloaded,431619,58b16c50a65549eae335ca795cce35e233180482a883a581007289feabd81be3,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_3_HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_3_HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_3_HL_Spanish.pdf,downloaded,440573,1e4bc37eb2c1a1d1de959280c22b167bd6a1e01ac63606f9ae7e3544f95baa09,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_3_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_3_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_3_HL.pdf,downloaded,443207,457779bba2fafcb1c2b03c4893c39e59405f7ba90a55adca21bedca91785a00b,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2026,More Papers M26,mathematics-analysis-and-approaches,English or unspecified,TZA,question-paper,Math AAHL Paper 1 TZA.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2026%20Examination%20Session/More%20Papers%20M26/Math%20AAHL%20Paper%201%20TZA.pdf,https://dl.ibdocs.re/past-papers/2026/more-papers-m26,resources/private/past-papers/2022-2026/mathematics-sciences/2026/More Papers M26/Math AAHL Paper 1 TZA.pdf,already-present,6500990,ae99a68b9e8cf8613c1a00c07fa17005b3b07ff48ecd92bea544a94deed9328a,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2026,More Papers M26,mathematics-analysis-and-approaches,English or unspecified,TZA,question-paper,Math AAHL Paper 2 TZA.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2026%20Examination%20Session/More%20Papers%20M26/Math%20AAHL%20Paper%202%20TZA.pdf,https://dl.ibdocs.re/past-papers/2026/more-papers-m26,resources/private/past-papers/2022-2026/mathematics-sciences/2026/More Papers M26/Math AAHL Paper 2 TZA.pdf,downloaded,7071551,1cb1ef083cb9ee5d007967924c4ffaa57df3dbda2429314c67d1c1e133651299,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2026,More Papers M26,mathematics-analysis-and-approaches,English or unspecified,TZA,question-paper,Math AAHL Paper 3 TZA.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2026%20Examination%20Session/More%20Papers%20M26/Math%20AAHL%20Paper%203%20TZA.pdf,https://dl.ibdocs.re/past-papers/2026/more-papers-m26,resources/private/past-papers/2022-2026/mathematics-sciences/2026/More Papers M26/Math AAHL Paper 3 TZA.pdf,downloaded,1599185,e6e1e3cba2edceda35ab0e321dc9d2d29721e513291913d14149b42beca47ad0,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
